what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1282974960651
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1282974992821
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282974999089
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282974999302
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282974999383
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1282975002738
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282975013625
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282975035213
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282975035213
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282975036704
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282975038743
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282975042800
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282975050119
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1282975169915
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282975175922
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282975216940
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282975295684
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282975295783
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282975361677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282975362920
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282975364451
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282975365797
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1282975368337
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282975370803
